place_id,name,halal_status,url,outlet_label,outlet_address,scraped_at
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Bedok Mall,"311 New Upper Changi Road, #B2-06/33,  Singapore 467360",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Bugis Village,"165/166 Rochor Road , Singapore 188440",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Century Square,"2 Tampines Central 5, #01-09,  Singapore 529509",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,JTC Woodlands Northcoast,"1 North Coast Avenue, #01-08,  Singapore 737663",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Jurong Point Shopping Mall,"1 Jurong West Central 2, #01-32 (JP1),  Singapore 648886",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Lucky Plaza,"304 Orchard Road, #B1-19,  Singapore 238863",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,NEX Mall,"23 Serangoon Central, #B1-28,  Singapore 556083",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,NUS University Town (U-Town),"1 Create Way , Singapore 138602",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Pasir Ris Mall,"7 Pasir Ris Central, #B2-27,  Singapore 519612",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Paya Lebar Square,"60 Paya Lebar Road, #01-05/06/07,  Singapore 409051",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Punggol Coast Mall,"88 Punggol Way, Singapore 829913",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Square 2,"10 Sinaran Drive, #01-165,  Singapore 307506",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Suntec City,"3 Temasek Boulevard, #B1-123 (Tower 5),  Singapore 038983",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,VivoCity,"1 Harbourfront Walk, #02-50,  Singapore 098585",2025-09-13T21:10:00.370426
293,Jollibee,Halal Certified,https://www.halaltag.com/place/293,Woodlands MRT,"30 Woodlands Ave 2, Singapore 738343",2025-09-13T21:10:00.370426
575,Julie Bakes,Halal - Muslim Owned,https://www.halaltag.com/place/575,Arab Street/ Kampong Glam,"23 Bussorah Street, Singapore 199446 Contact: 96479027",2025-09-13T21:10:01.039571
2405,Jing House,Halal Certified,https://www.halaltag.com/place/2405,Tampines Mart,"5 Tampines Street 32, Singapore 529284",2025-09-13T21:10:01.717113
1224,Jalapeno,Halal - Muslim Owned,https://www.halaltag.com/place/1224,,,2025-09-13T21:10:02.396646
695,Jason Niang Dou Fu,Halal Certified,https://www.halaltag.com/place/695,Arab Street/ Kampong Glam,"321 Beach Rd , Singapore 199557",2025-09-13T21:10:03.427384
2118,JUNGGA,Halal - Muslim Owned,https://www.halaltag.com/place/2118,GR.iD,"1 Selegie Rd, #02-03,  Singapore 188306",2025-09-13T21:10:04.092448
2118,JUNGGA,Halal - Muslim Owned,https://www.halaltag.com/place/2118,Kedai Kopi (Yishun),"Sangwoo Street by JUNGGA925 Yishun Central, Singapore 760925",2025-09-13T21:10:04.092448
2365,jing,Halal - Muslim Owned,https://www.halaltag.com/place/2365,KINEX (Formerly One KM),"11 Tanjong Katong Road, #02-19,  Singapore 437157",2025-09-13T21:10:05.141046
1101,Just Lazzat,Halal - Muslim Owned,https://www.halaltag.com/place/1101,Bedok (Others),"Blk 418 Bedok North Ave 2, Singapore 460418",2025-09-13T21:10:06.032819
1101,Just Lazzat,Halal - Muslim Owned,https://www.halaltag.com/place/1101,Heartbeat@Bedok,"11 Bedok North Street 1 , #01-28/29 (My Kampung),  Singapore 469662",2025-09-13T21:10:06.032819
1101,Just Lazzat,Halal - Muslim Owned,https://www.halaltag.com/place/1101,Our Tampines Hub (OTH),"1 Tampines Walk, #B1-50 (inside Sonic Bowl),  Singapore 528523",2025-09-13T21:10:06.032819
600,Jinjja Chicken,Halal Certified,https://www.halaltag.com/place/600,Bugis +,"201 Victoria Street, #01-11,  Singapore 188067",2025-09-13T21:10:06.911644
600,Jinjja Chicken,Halal Certified,https://www.halaltag.com/place/600,Jewel Changi Airport,"78 Airport Boulevard, #B1-247,  Singapore 819666",2025-09-13T21:10:06.911644
600,Jinjja Chicken,Halal Certified,https://www.halaltag.com/place/600,NEX Mall,"23 Serangoon Central, #B2-60,  Singapore 556083",2025-09-13T21:10:06.911644
600,Jinjja Chicken,Halal Certified,https://www.halaltag.com/place/600,Northpoint City,"930 Yishun Ave 2, #01-45 (North Wing),  Singapore 769098",2025-09-13T21:10:06.911644
600,Jinjja Chicken,Halal Certified,https://www.halaltag.com/place/600,Sengkang Grand Mall,"70 Compassvale Bow, #01-17,  Singapore 544692",2025-09-13T21:10:06.911644
600,Jinjja Chicken,Halal Certified,https://www.halaltag.com/place/600,Westgate,"3 Gateway Drive, #02-05,  Singapore 608532",2025-09-13T21:10:06.911644
2435,Japanese Cuisine @Kopitiam,Halal Certified,https://www.halaltag.com/place/2435,,,2025-09-13T21:10:07.618967
721,Jumain Satay,Halal - Muslim Owned,https://www.halaltag.com/place/721,,,2025-09-13T21:10:08.300803
703,Jubilicious,Halal Certified,https://www.halaltag.com/place/703,Hotel Boss,"500 Jalan Sultan , #04-01,  Singapore 199020",2025-09-13T21:10:09.155454
2150,Japanese Cuisine @ My Kampung,Halal Certified,https://www.halaltag.com/place/2150,Changi City Point,"5 Changi Business Park Central 1, Singapore 486038",2025-09-13T21:10:09.807575
1464,JJ Food (Japanese),Halal Certified,https://www.halaltag.com/place/1464,,,2025-09-13T21:10:10.580518
1137,JC Nasi Lemak,Halal - Muslim Owned,https://www.halaltag.com/place/1137,,,2025-09-13T21:10:11.339833
741,JJ Food (Korean Cuisine),Halal Certified,https://www.halaltag.com/place/741,,,2025-09-13T21:10:12.033279
1712,Kaaakis,Halal,https://www.halaltag.com/place/1712,Buangkok Square,"Blk 991 Buangkok Link, #01-12,  Singapore 530991",2025-09-13T21:10:19.484962
1712,Kaaakis,Halal,https://www.halaltag.com/place/1712,Pasir Ris West Plaza,"Blk 735 Pasir Ris St 72, #01-342,  Singapore 510735",2025-09-13T21:10:19.484962
1712,Kaaakis,Halal,https://www.halaltag.com/place/1712,Sun Plaza,"30 Sembawang Drive, #01-23,  Singapore 757713",2025-09-13T21:10:19.484962
2232,Kebabchi Biryani,Halal Certified,https://www.halaltag.com/place/2232,Bedok Mall,"311 New Upper Changi Road, #01-12,  Singapore 467360",2025-09-13T21:10:20.149172
1890,Khairun Miyah Indian Muslim Food,Halal - Muslim Owned,https://www.halaltag.com/place/1890,Loyang (Others),"56 Loyang way, Singapore 508775",2025-09-13T21:10:20.793972
1890,Khairun Miyah Indian Muslim Food,Halal - Muslim Owned,https://www.halaltag.com/place/1890,Tampines East (N2),"201C Tampines street 21,  Stall 5,  Singapore 523201",2025-09-13T21:10:20.793972
1890,Khairun Miyah Indian Muslim Food,Halal - Muslim Owned,https://www.halaltag.com/place/1890,Yishun (Others),"414 Yishun Ring Road, Singapore 760414",2025-09-13T21:10:20.793972
2010,Khaki Yong Tau Foo,Halal Certified,https://www.halaltag.com/place/2010,Kedai Kopi (Clementi),"380 Clementi Ave 5, Singapore 120380",2025-09-13T21:10:21.470962
2010,Khaki Yong Tau Foo,Halal Certified,https://www.halaltag.com/place/2010,Kedai Kopi (Yishun),"925 Yishun Central, #01-211,  Singapore 760925",2025-09-13T21:10:21.470962
315,Khun Thai,Halal Certified,https://www.halaltag.com/place/315,Woodlands MRT,"30 Woodlands Ave 2, #01-02,  Singapore 738343",2025-09-13T21:10:22.125036
2185,Kub Kao Krua Thai,Halal Certified,https://www.halaltag.com/place/2185,,,2025-09-13T21:10:22.792929
1266,Kakak Cafe,Halal Certified,https://www.halaltag.com/place/1266,HDB Hub,"480 Toa Payoh Lorong 6, #01-03,  Singapore 310480",2025-09-13T21:10:23.442189
2496,Kuma-Chan Onsen,Halal Certified,https://www.halaltag.com/place/2496,One Holland V,"3 Holland Village Way, #01-25,  Singapore 275753",2025-09-13T21:10:24.205390
2496,Kuma-Chan Onsen,Halal Certified,https://www.halaltag.com/place/2496,Orchard Central,"181 Orchard Road, #07-10,  Singapore 238896",2025-09-13T21:10:24.205390
2060,Kopi Teori,Halal - Muslim Owned,https://www.halaltag.com/place/2060,Arab Street/ Kampong Glam,"769 North Bridge Rd, Singapore 198737",2025-09-13T21:10:24.854940
1546,Kedai Kuih dan Roti,Halal - Muslim Owned,https://www.halaltag.com/place/1546,,,2025-09-13T21:10:25.538072
704,Kakak Nio,Halal Certified,https://www.halaltag.com/place/704,Jurong Point 2,", #01-40 (JP2),  Singapore 648331",2025-09-13T21:10:26.301096
655,Kampong Chai Chee,Halal - Muslim Owned,https://www.halaltag.com/place/655,Changi Road,303 Changi Road,2025-09-13T21:10:27.018080
1570,Kin Aroy Thai Food,Halal Certified,https://www.halaltag.com/place/1570,Satay By The Bay,"18 Marina Gardens Drive, #01-06/07,  Singapore 18953",2025-09-13T21:10:27.674100
2363,Kawan Bowl,Halal Certified,https://www.halaltag.com/place/2363,Anchorvale Village,"339 Anchorvale Road, #02-26,  Singapore 540339",2025-09-13T21:10:28.400962
2363,Kawan Bowl,Halal Certified,https://www.halaltag.com/place/2363,Jurong Point Shopping Mall,"1 Jurong West Central 2, Singapore 648886",2025-09-13T21:10:28.400962
2363,Kawan Bowl,Halal Certified,https://www.halaltag.com/place/2363,Pasir Ris Mall,"7 Pasir Ris Central, Singapore 519612",2025-09-13T21:10:28.400962
2363,Kawan Bowl,Halal Certified,https://www.halaltag.com/place/2363,Sunshine Place,"Blk 475 Choa Chu Kang Ave 3, Singapore 680475",2025-09-13T21:10:28.400962
2076,Kacang Pool Special,Halal - Muslim Owned,https://www.halaltag.com/place/2076,Eunos Crescent Market and Food Centre,"Blk 4A Eunos Crescent, #01-03,  Singapore 402004",2025-09-13T21:10:29.129299
754,Katoshka,Halal - Muslim Owned,https://www.halaltag.com/place/754,,,2025-09-13T21:10:29.779276
2564,Kebab #1,Halal - Muslim Owned,https://www.halaltag.com/place/2564,KINEX (Formerly One KM),"11 Tanjong Katong Road, #B1-K3,  Singapore 437157",2025-09-13T21:10:30.493409
1720,Kebabs Faktory,Halal Certified,https://www.halaltag.com/place/1720,Funan Mall,"107 North Bridge Road, #02-31,  Singapore 179105",2025-09-13T21:10:31.173813
1720,Kebabs Faktory,Halal Certified,https://www.halaltag.com/place/1720,Jubilee Square,"61 Ang Mo Kio Avenue 8, #01-05,  Singapore 569814",2025-09-13T21:10:31.173813
1720,Kebabs Faktory,Halal Certified,https://www.halaltag.com/place/1720,One Shenton,"1 Shenton Way, #01-06,  Singapore 068803",2025-09-13T21:10:31.173813
1720,Kebabs Faktory,Halal Certified,https://www.halaltag.com/place/1720,Sengkang Grand Mall,"70 Compassvale Bow, #01-10,  Singapore 544692",2025-09-13T21:10:31.173813
1720,Kebabs Faktory,Halal Certified,https://www.halaltag.com/place/1720,Tanglin Mall,"163 Tanglin Road, Tanglin Mall, #B1-120,  Singapore 247933",2025-09-13T21:10:31.173813
1720,Kebabs Faktory,Halal Certified,https://www.halaltag.com/place/1720,Timbre+ (One North),"73A Ayer Rajah Crescent, JTC Launchpad, #01-34,  Singapore 139957",2025-09-13T21:10:31.173813
1720,Kebabs Faktory,Halal Certified,https://www.halaltag.com/place/1720,West Mall,"1 Bukit Batok Central Link, #01-42,  Singapore 658713",2025-09-13T21:10:31.173813
2312,Kim Dae Bak,Halal - Muslim Owned,https://www.halaltag.com/place/2312,Changi Airport Terminal 3 (T3),"65 Airport Boulevard, Singapore 819663",2025-09-13T21:10:31.833272
2312,Kim Dae Bak,Halal - Muslim Owned,https://www.halaltag.com/place/2312,Parkway Parade,"80 Marine Parade Road, #B1,  Singapore 449269",2025-09-13T21:10:31.833272
522,Khan Saab Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/522,Chai Chee (Others),", #01-186,  Singapore 460055",2025-09-13T21:10:32.596136
522,Khan Saab Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/522,Chai Chee (Others),"Blk 26A Chai Chee Road, (Foodcourt),  Singapore",2025-09-13T21:10:32.596136
2151,Korean Cuisine @ My Kampung,Halal Certified,https://www.halaltag.com/place/2151,Changi City Point,"5 Changi Business Park Central 1, #02-01,  Singapore 486038",2025-09-13T21:10:33.266400
1756,KNS,Halal - Muslim Owned,https://www.halaltag.com/place/1756,ACE The Place Community Club,"120 Woodlands Ave 1, Singapore 739069",2025-09-13T21:10:33.933209
1756,KNS,Halal - Muslim Owned,https://www.halaltag.com/place/1756,Bedok (Others),"89 Bedok North Street 4, #01-111,  Singapore 460089",2025-09-13T21:10:33.933209
1756,KNS,Halal - Muslim Owned,https://www.halaltag.com/place/1756,"Blk 539 Bedok North Street 3, #01-619,  Singapore 460539",Bedok North Street 3,2025-09-13T21:10:33.933209
1756,KNS,Halal - Muslim Owned,https://www.halaltag.com/place/1756,Jurong (Others),"66 Yung Kuang Rd, Singapore 610066",2025-09-13T21:10:33.933209
1756,KNS,Halal - Muslim Owned,https://www.halaltag.com/place/1756,Jurong West,"990 Jurong West Street 93, #01-01,  Singapore 640990",2025-09-13T21:10:33.933209
1756,KNS,Halal - Muslim Owned,https://www.halaltag.com/place/1756,Jurong West,"Blk 491 Jurong West Avenue 1, #01-149,  Singapore 640491",2025-09-13T21:10:33.933209
1756,KNS,Halal - Muslim Owned,https://www.halaltag.com/place/1756,Yuhua Place,"346 Jurong East Street 31, #01-73,  Singapore 600346",2025-09-13T21:10:33.933209
2017,Kampong House,Halal Certified,https://www.halaltag.com/place/2017,Sheng Siong Food Centre,"9 Jurong West Ave 5, #01-09 (Stall 1),  Singapore 649487",2025-09-13T21:10:34.596378
2017,Kampong House,Halal Certified,https://www.halaltag.com/place/2017,Superbowl Jurong,"3 Yuan Ching Road, #01-01 (Stall R5),  Singapore 618642",2025-09-13T21:10:34.596378
38,Kintamani Restaurant,Halal Certified,https://www.halaltag.com/place/38,Furama Riverfront,"405 Havelock Road, Singapore 169633 Contact: 6739 6463",2025-09-13T21:10:35.368625
1662,Kampong Pisang,Halal - Muslim Owned,https://www.halaltag.com/place/1662,,,2025-09-13T21:10:36.024676
2422,Korean & Japanese @Cantine,Halal Certified,https://www.halaltag.com/place/2422,Canberra Plaza,"133 Canberra View, #01-21,  Singapore 750133",2025-09-13T21:10:36.694464
2422,Korean & Japanese @Cantine,Halal Certified,https://www.halaltag.com/place/2422,Causeway Point,"1 Woodlands Square, #07-03,  Singapore 738099",2025-09-13T21:10:36.694464
1688,K's Keria,Halal - Muslim Owned,https://www.halaltag.com/place/1688,Arab Street/ Kampong Glam,"42 Bussorah Street, Singapore 199460",2025-09-13T21:10:37.372741
1688,K's Keria,Halal - Muslim Owned,https://www.halaltag.com/place/1688,Our Tampines Hub (OTH),"1 Tampines Walk, #B1-50 (Inside Sonic Bowl),  Singapore 528523",2025-09-13T21:10:37.372741
322,Kaffe & Toast,Halal Certified,https://www.halaltag.com/place/322,One@KentRidge,"1 Lower Kent Ridge Road, #01-13,  Singapore 119082",2025-09-13T21:10:38.049051
322,Kaffe & Toast,Halal Certified,https://www.halaltag.com/place/322,Our Tampines Hub (OTH),"1 Tampines Walk, #B1,  Singapore 528523",2025-09-13T21:10:38.049051
322,Kaffe & Toast,Halal Certified,https://www.halaltag.com/place/322,Sengkang General and Community Hospitals (SKGH),"110 Sengkang East Way, 01-04,  Singapore 544886",2025-09-13T21:10:38.049051
322,Kaffe & Toast,Halal Certified,https://www.halaltag.com/place/322,Singapore General Hospital (SGH),"1 Hospital Drive, Singapore General Hospital, Blk 4,  Singapore 169608",2025-09-13T21:10:38.049051
322,Kaffe & Toast,Halal Certified,https://www.halaltag.com/place/322,Singapore Post Centre (Singpost),"10 Eunos Road 8 , #B1-157,  Singapore 408600",2025-09-13T21:10:38.049051
322,Kaffe & Toast,Halal Certified,https://www.halaltag.com/place/322,Tampines Mall,"4 Tampines Central 5, #01-45,  Singapore 529510",2025-09-13T21:10:38.049051
322,Kaffe & Toast,Halal Certified,https://www.halaltag.com/place/322,Woodlands Civic Centre,"900 South Woodlands Drive, #01-09,  Singapore 730900",2025-09-13T21:10:38.049051
1181,Kacang Pool Mustafa,Halal - Muslim Owned,https://www.halaltag.com/place/1181,Geylang Serai Market and Food Centre,"1 Geylang Serai, #02-118,  Singapore 402001",2025-09-13T21:10:38.717544
2404,Kjjong-9,Halal Certified,https://www.halaltag.com/place/2404,AMK Hub,"53 Ang Mo Kio Avenue 3, #03-12,  Singapore 569933",2025-09-13T21:10:39.416798
2404,Kjjong-9,Halal Certified,https://www.halaltag.com/place/2404,Tampines Mart,"5 Tampines Street 32, Singapore 529284",2025-09-13T21:10:39.416798
737,Koothurar Nasi Briyani,Halal - Muslim Owned,https://www.halaltag.com/place/737,Beach Road (Others),"17 Beach Road, #01-470,  Singapore 190017",2025-09-13T21:10:40.090216
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Admiralty Place,"677 Woodlands Avenue 6, #01-30,  Singapore 730677",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Aperia Mall,"12 Kallang Avenue, #01-41,  Singapore 339511",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,City Square Mall,"180 Kitchener Road, #B1-23,  Singapore 208539",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Eastpoint Mall,"3 Simei Street 6, #01-29,  Singapore 528833",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Esplanade MRT Station,"90 Bras Basah Road , #B1-06/45,  Singapore 189562 Contact: 6265 8243",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Funan Mall,"107 North Bridge Road, #B2-K16,  Singapore 179105",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Hillion Mall,"17 Petir Road, #01-22,  Singapore 678278",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Jurong Point Shopping Mall,"1 Jurong West Central 2, #01-66/75 (JP2),  Singapore 648886",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Marina One The Heart,"5 Straits View , #B2-39,  Singapore 018936",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Northpoint City,"930 Yishun Ave 2, #01-151 (South Wing),  Singapore 769098",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Our Tampines Hub (OTH),"1 Tampines Walk, #B1-K30,  Singapore 528523",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Poiz Centre,"51 Upper Serangoon Road  , #01-18,  Singapore 347697",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Singapore Post Centre (Singpost),"10 Eunos Road 8 , #01-129,  Singapore 408600",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,Suntec City,"3 Temasek Boulevard, #01-648 (Tower 4),  Singapore 038983",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,The CentrePoint,"176 Orchard Road, #01-58,  Singapore 238843",2025-09-13T21:10:40.769488
964,Kopi & Tarts,Halal Certified,https://www.halaltag.com/place/964,White Sands Shopping Centre,"1 Pasir Ris Central Street 3, #01-39,  Singapore 518457",2025-09-13T21:10:40.769488
332,Kamala Restaurant,Halal Certified,https://www.halaltag.com/place/332,Kedai Kopi (Bukit Batok),"Kamala Express376 Bukit Batok Street 31, Singapore 650376",2025-09-13T21:10:41.524413
